ID,electricity_consumption
cluster_2_2022-06-19,369.88343999999984
cluster_3_2022-06-19,560.9089900000002
cluster_4_2022-06-19,745.7329300000004
cluster_1_2022-06-20,282.75689999999986
cluster_2_2022-06-20,423.44406999999984
cluster_3_2022-06-20,610.9567100000006
cluster_4_2022-06-20,876.4019500000005
cluster_1_2022-06-21,290.09227
cluster_2_2022-06-21,412.2126200000001
cluster_3_2022-06-21,612.00081
cluster_4_2022-06-21,864.1862100000002
cluster_1_2022-06-22,292.89788000000004
cluster_2_2022-06-22,432.61344
cluster_3_2022-06-22,616.7771399999998
cluster_4_2022-06-22,854.9062700000005
cluster_1_2022-06-23,290.61306
cluster_2_2022-06-23,427.1705599999998
cluster_3_2022-06-23,610.1775399999996
cluster_4_2022-06-23,848.8401800000006
cluster_1_2022-06-24,288.00327
cluster_2_2022-06-24,423.19468
cluster_3_2022-06-24,608.8857699999996
cluster_4_2022-06-24,846.1156200000001
cluster_1_2022-06-25,249.11843000000007
cluster_2_2022-06-25,378.46549000000016
cluster_3_2022-06-25,557.8471499999998
cluster_4_2022-06-25,755.1543100000001
cluster_1_2022-06-26,231.21100000000013
cluster_2_2022-06-26,348.0326599999999
cluster_3_2022-06-26,532.7968499999998
cluster_4_2022-06-26,748.37484
cluster_1_2022-06-27,282.49838999999986
cluster_2_2022-06-27,411.7512899999999
cluster_3_2022-06-27,597.5009500000002
cluster_4_2022-06-27,845.2462599999999
cluster_1_2022-06-28,293.11433000000005
cluster_2_2022-06-28,420.5794499999998
cluster_3_2022-06-28,616.1189799999997
cluster_4_2022-06-28,862.6329300000001
cluster_1_2022-06-29,291.6031800000001
cluster_2_2022-06-29,426.0710699999998
cluster_3_2022-06-29,610.9897100000002
cluster_4_2022-06-29,866.4402799999998
cluster_1_2022-06-30,287.22891
cluster_2_2022-06-30,400.6963000000001
cluster_3_2022-06-30,608.88418
cluster_4_2022-06-30,856.8221099999995
cluster_1_2022-07-01,289.09401999999983
cluster_2_2022-07-01,424.85814999999985
cluster_3_2022-07-01,620.7316000000005
cluster_4_2022-07-01,850.4490400000001
cluster_1_2022-07-02,252.06503999999987
cluster_2_2022-07-02,388.96638000000013
cluster_3_2022-07-02,587.0670900000001
cluster_4_2022-07-02,761.8071200000004
cluster_1_2022-07-03,231.44618000000008
cluster_2_2022-07-03,368.41059999999993
cluster_3_2022-07-03,552.4075499999998
cluster_4_2022-07-03,726.7168599999998
cluster_1_2022-07-04,279.6122599999997
cluster_2_2022-07-04,420.4090700000002
cluster_3_2022-07-04,610.6771900000005
cluster_4_2022-07-04,844.6202499999999
cluster_1_2022-07-05,291.90486999999996
cluster_2_2022-07-05,435.9253399999998
cluster_3_2022-07-05,639.6584300000002
cluster_4_2022-07-05,865.4718799999999
cluster_1_2022-07-06,291.47475
cluster_2_2022-07-06,438.07793999999996
cluster_3_2022-07-06,643.0662899999998
cluster_4_2022-07-06,865.1751600000002
cluster_1_2022-07-07,288.9414799999998
cluster_2_2022-07-07,432.6092199999998
cluster_3_2022-07-07,627.8949599999997
cluster_4_2022-07-07,844.0862099999998
cluster_1_2022-07-08,291.57456999999994
cluster_2_2022-07-08,439.54682
cluster_3_2022-07-08,637.3473199999999
cluster_4_2022-07-08,872.3597700000001
cluster_1_2022-07-09,252.1953799999999
cluster_2_2022-07-09,385.4144999999998
cluster_3_2022-07-09,582.1541300000001
cluster_4_2022-07-09,751.2757900000007
cluster_1_2022-07-10,229.21557000000004
cluster_2_2022-07-10,370.0837399999998
cluster_3_2022-07-10,554.4490100000004
cluster_4_2022-07-10,723.7077700000002
cluster_1_2022-07-11,264.5636299999997
cluster_2_2022-07-11,436.3310299999997
cluster_3_2022-07-11,623.1684700000004
cluster_4_2022-07-11,852.7369400000003
cluster_1_2022-07-12,289.33556
cluster_2_2022-07-12,446.4821899999998
cluster_3_2022-07-12,636.6777900000001
cluster_4_2022-07-12,875.5953200000004
cluster_1_2022-07-13,292.0165300000001
cluster_2_2022-07-13,445.00655999999975
cluster_3_2022-07-13,631.9326699999998
cluster_4_2022-07-13,871.9387600000008
cluster_1_2022-07-14,292.2687299999999
cluster_2_2022-07-14,449.08517999999975
cluster_3_2022-07-14,645.72379
cluster_4_2022-07-14,871.6340000000002
cluster_1_2022-07-15,290.99622000000005
cluster_2_2022-07-15,453.06101999999976
cluster_3_2022-07-15,645.14474
cluster_4_2022-07-15,868.8047000000003
cluster_1_2022-07-16,258.84838999999994
cluster_2_2022-07-16,411.8832800000002
cluster_3_2022-07-16,591.0532500000002
cluster_4_2022-07-16,755.8881000000006
cluster_1_2022-07-17,235.6571200000002
cluster_2_2022-07-17,364.6095299999998
cluster_3_2022-07-17,548.1568199999998
cluster_4_2022-07-17,725.15311
cluster_1_2022-07-18,255.3674199999998
cluster_2_2022-07-18,440.4212599999995
cluster_3_2022-07-18,632.9740000000002
cluster_4_2022-07-18,861.6841500000005
cluster_1_2022-07-19,294.9949999999999
cluster_2_2022-07-19,442.2218399999996
cluster_3_2022-07-19,641.80555
cluster_4_2022-07-19,870.1703500000003
cluster_1_2022-07-20,289.75561000000005
cluster_2_2022-07-20,428.8052300000001
cluster_3_2022-07-20,621.2547600000001
cluster_4_2022-07-20,845.0946699999996
cluster_1_2022-07-21,288.80359
cluster_2_2022-07-21,433.9668999999999
cluster_3_2022-07-21,631.5621900000002
cluster_4_2022-07-21,857.3540899999998
cluster_1_2022-07-22,290.44566
cluster_2_2022-07-22,430.35400999999985
cluster_3_2022-07-22,619.6907099999999
cluster_4_2022-07-22,842.5990399999998
cluster_1_2022-07-23,247.58781999999988
cluster_2_2022-07-23,387.1946299999999
cluster_3_2022-07-23,577.6139800000004
cluster_4_2022-07-23,757.1893500000001
cluster_1_2022-07-24,230.87309000000005
cluster_2_2022-07-24,370.18875999999983
cluster_3_2022-07-24,543.3707899999998
cluster_4_2022-07-24,730.9691499999997
cluster_1_2022-07-25,279.11233999999985
cluster_2_2022-07-25,416.45466
cluster_3_2022-07-25,612.2218099999999
cluster_4_2022-07-25,860.3037700000007
cluster_1_2022-07-26,289.18269999999995
cluster_2_2022-07-26,426.29139
cluster_3_2022-07-26,624.2508599999998
cluster_4_2022-07-26,844.0307500000004
cluster_1_2022-07-27,290.56135000000006
cluster_2_2022-07-27,431.0673699999999
cluster_3_2022-07-27,640.7692899999997
cluster_4_2022-07-27,855.7905100000003
cluster_1_2022-07-28,292.21111
cluster_2_2022-07-28,430.74355
cluster_3_2022-07-28,633.7391299999998
cluster_4_2022-07-28,843.4556199999996
cluster_1_2022-07-29,291.67940000000004
cluster_2_2022-07-29,431.83149000000003
cluster_3_2022-07-29,621.24252
cluster_4_2022-07-29,853.1311499999997
cluster_1_2022-07-30,249.67118999999977
cluster_2_2022-07-30,388.0657299999999
cluster_3_2022-07-30,580.6989700000001
cluster_4_2022-07-30,756.079400000001
cluster_1_2022-07-31,231.59512000000018
cluster_2_2022-07-31,367.5134000000001
cluster_3_2022-07-31,568.6868400000005
cluster_4_2022-07-31,722.7436399999999
cluster_1_2022-08-01,257.87063
cluster_2_2022-08-01,414.7774400000002
cluster_3_2022-08-01,609.3836800000001
cluster_4_2022-08-01,792.77722
cluster_1_2022-08-02,279.44098
cluster_2_2022-08-02,429.38213999999994
cluster_3_2022-08-02,615.2185900000001
cluster_4_2022-08-02,781.4630199999999
cluster_1_2022-08-03,276.73202
cluster_2_2022-08-03,431.4609800000001
cluster_3_2022-08-03,613.7384099999997
cluster_4_2022-08-03,778.7612400000003
cluster_1_2022-08-04,275.14408999999984
cluster_2_2022-08-04,428.6495000000001
cluster_3_2022-08-04,615.5599699999998
cluster_4_2022-08-04,796.8409400000002
cluster_1_2022-08-05,268.86512999999997
cluster_2_2022-08-05,416.6600700000002
cluster_3_2022-08-05,588.9428199999996
cluster_4_2022-08-05,805.5427200000001
cluster_1_2022-08-06,244.50983999999997
cluster_2_2022-08-06,393.47178
cluster_3_2022-08-06,586.17968
cluster_4_2022-08-06,740.34076
cluster_1_2022-08-07,228.8792400000001
cluster_2_2022-08-07,370.37727999999987
cluster_3_2022-08-07,557.2341800000002
cluster_4_2022-08-07,715.10913
cluster_1_2022-08-08,253.7403999999998
cluster_2_2022-08-08,427.6856999999998
cluster_3_2022-08-08,632.6962200000003
cluster_4_2022-08-08,777.23679
cluster_1_2022-08-09,268.14279999999997
cluster_2_2022-08-09,429.77463000000006
cluster_3_2022-08-09,637.45389
cluster_4_2022-08-09,784.57104
cluster_1_2022-08-10,272.51250999999996
cluster_2_2022-08-10,436.9565099999999
cluster_3_2022-08-10,636.45313
cluster_4_2022-08-10,787.9625899999999
cluster_1_2022-08-11,272.64262999999994
cluster_2_2022-08-11,435.84911
cluster_3_2022-08-11,634.7988700000001
cluster_4_2022-08-11,790.2831599999997
cluster_1_2022-08-12,273.69294999999994
cluster_2_2022-08-12,439.40462999999994
cluster_3_2022-08-12,620.6262800000004
cluster_4_2022-08-12,789.2343400000001
cluster_1_2022-08-13,251.87655999999993
cluster_2_2022-08-13,406.8258400000001
cluster_3_2022-08-13,567.3606200000002
cluster_4_2022-08-13,744.52633
cluster_1_2022-08-14,226.93671999999998
cluster_2_2022-08-14,360.99867000000006
cluster_3_2022-08-14,539.6940400000001
cluster_4_2022-08-14,695.5122399999997
cluster_1_2022-08-15,262.47941000000003
cluster_2_2022-08-15,414.0625299999998
cluster_3_2022-08-15,604.4799200000002
cluster_4_2022-08-15,754.2100299999997
cluster_1_2022-08-16,271.75827
cluster_2_2022-08-16,422.9421899999999
cluster_3_2022-08-16,612.4376599999999
cluster_4_2022-08-16,779.1495799999998
cluster_1_2022-08-17,268.26055
cluster_2_2022-08-17,406.67288000000013
cluster_3_2022-08-17,608.8856300000006
cluster_4_2022-08-17,773.1898699999998
cluster_1_2022-08-18,279.2393499999998
cluster_2_2022-08-18,410.40100999999976
cluster_3_2022-08-18,606.5554600000003
cluster_4_2022-08-18,774.29137
cluster_1_2022-08-19,272.50689
cluster_2_2022-08-19,412.9215799999996
cluster_3_2022-08-19,604.34031
cluster_4_2022-08-19,767.0108699999997
cluster_1_2022-08-20,241.18790000000004
cluster_2_2022-08-20,382.13917999999984
cluster_3_2022-08-20,561.06336
cluster_4_2022-08-20,732.1985400000001
cluster_1_2022-08-21,227.2957700000001
cluster_2_2022-08-21,358.35697999999974
cluster_3_2022-08-21,533.3339700000001
cluster_4_2022-08-21,697.1763699999996
cluster_1_2022-08-22,271.1804100000001
cluster_2_2022-08-22,401.27647000000013
cluster_3_2022-08-22,604.5986100000001
cluster_4_2022-08-22,778.06774
cluster_1_2022-08-23,278.1832
cluster_2_2022-08-23,423.4883000000001
cluster_3_2022-08-23,605.29538
cluster_4_2022-08-23,778.7535699999996
cluster_1_2022-08-24,281.4212299999999
cluster_2_2022-08-24,426.2395399999999
cluster_3_2022-08-24,608.1449899999999
cluster_4_2022-08-24,783.6249700000002
cluster_1_2022-08-25,282.6163699999999
cluster_2_2022-08-25,427.99175
cluster_3_2022-08-25,614.93844
cluster_4_2022-08-25,797.92098
cluster_1_2022-08-26,273.85210999999975
cluster_2_2022-08-26,423.75714000000005
cluster_3_2022-08-26,611.1606400000002
cluster_4_2022-08-26,792.5602000000002
cluster_1_2022-08-27,239.99471000000003
cluster_2_2022-08-27,382.77626999999995
cluster_3_2022-08-27,553.0691099999998
cluster_4_2022-08-27,730.1203399999997
cluster_1_2022-08-28,228.33133000000007
cluster_2_2022-08-28,364.4875199999999
cluster_3_2022-08-28,537.3601499999997
cluster_4_2022-08-28,697.2794099999998
cluster_1_2022-08-29,255.30690999999987
cluster_2_2022-08-29,414.38163999999983
cluster_3_2022-08-29,596.3924900000004
cluster_4_2022-08-29,789.9738900000004
cluster_1_2022-08-30,266.78813999999994
cluster_2_2022-08-30,424.8415899999998
cluster_3_2022-08-30,604.9248600000002
cluster_4_2022-08-30,769.4189999999998
cluster_1_2022-08-31,275.7614199999999
cluster_2_2022-08-31,427.1838
cluster_3_2022-08-31,605.7245300000002
cluster_4_2022-08-31,777.7083199999996
cluster_1_2022-09-01,295.44621000000006
cluster_2_2022-09-01,433.10553000000016
cluster_3_2022-09-01,616.7199599999999
cluster_4_2022-09-01,865.7456500000003
cluster_1_2022-09-02,298.0591400000003
cluster_2_2022-09-02,426.36512000000005
cluster_3_2022-09-02,617.0949600000004
cluster_4_2022-09-02,857.4870099999998
cluster_1_2022-09-03,245.37114999999991
cluster_2_2022-09-03,376.4699999999999
cluster_3_2022-09-03,560.11826
cluster_4_2022-09-03,773.56558
cluster_1_2022-09-04,233.11033000000003
cluster_2_2022-09-04,362.9523400000001
cluster_3_2022-09-04,536.5799299999998
cluster_4_2022-09-04,728.1619899999996
cluster_1_2022-09-05,284.5103499999999
cluster_2_2022-09-05,423.06055999999995
cluster_3_2022-09-05,605.27971
cluster_4_2022-09-05,854.4879099999993
cluster_1_2022-09-06,294.67089
cluster_2_2022-09-06,431.0379699999999
cluster_3_2022-09-06,609.5641100000001
cluster_4_2022-09-06,869.2782400000001
cluster_1_2022-09-07,298.04810000000003
cluster_2_2022-09-07,429.8603100000001
cluster_3_2022-09-07,615.5138099999999
cluster_4_2022-09-07,882.3457899999995
cluster_1_2022-09-08,299.14862
cluster_2_2022-09-08,428.47881000000007
cluster_3_2022-09-08,608.9752500000001
cluster_4_2022-09-08,870.3192600000003
cluster_1_2022-09-09,296.79801
cluster_2_2022-09-09,419.3377999999997
cluster_3_2022-09-09,612.2970400000008
cluster_4_2022-09-09,867.9374399999995
cluster_1_2022-09-10,254.25604999999993
cluster_2_2022-09-10,376.67213999999956
cluster_3_2022-09-10,554.4955199999997
cluster_4_2022-09-10,778.8957099999997
cluster_1_2022-09-11,234.68231000000003
cluster_2_2022-09-11,363.2987599999999
cluster_3_2022-09-11,532.8897999999997
cluster_4_2022-09-11,742.6862199999997
cluster_1_2022-09-12,285.9100600000001
cluster_2_2022-09-12,415.91213000000005
cluster_3_2022-09-12,608.7419900000001
cluster_4_2022-09-12,857.0117999999997
cluster_1_2022-09-13,298.33401000000003
cluster_2_2022-09-13,424.77387000000016
cluster_3_2022-09-13,619.3596700000003
cluster_4_2022-09-13,866.12683
cluster_1_2022-09-14,295.43708000000004
cluster_2_2022-09-14,431.1382200000002
cluster_3_2022-09-14,619.4045800000006
cluster_4_2022-09-14,854.5739599999998
cluster_1_2022-09-15,295.96605999999997
cluster_2_2022-09-15,427.93724000000003
cluster_3_2022-09-15,620.7205600000007
cluster_4_2022-09-15,881.4148699999998
cluster_1_2022-09-16,295.2057999999998
cluster_2_2022-09-16,424.4232799999999
cluster_3_2022-09-16,616.3503100000004
cluster_4_2022-09-16,873.0571299999995
cluster_1_2022-09-17,248.82341000000014
cluster_2_2022-09-17,375.89334
cluster_3_2022-09-17,559.11184
cluster_4_2022-09-17,771.4059399999994
cluster_1_2022-09-18,235.33198000000004
cluster_2_2022-09-18,364.4652799999999
cluster_3_2022-09-18,540.1851599999999
cluster_4_2022-09-18,737.2711399999997
cluster_1_2022-09-19,291.42209999999983
cluster_2_2022-09-19,418.1584100000003
cluster_3_2022-09-19,607.8195799999999
cluster_4_2022-09-19,865.0711599999996
cluster_1_2022-09-20,298.17911000000015
cluster_2_2022-09-20,426.4526300000003
cluster_3_2022-09-20,620.6823299999999
cluster_4_2022-09-20,877.8024000000001
cluster_1_2022-09-21,297.25004000000007
cluster_2_2022-09-21,427.21543
cluster_3_2022-09-21,616.6999699999996
cluster_4_2022-09-21,874.7883700000006
cluster_1_2022-09-22,297.9362700000001
cluster_2_2022-09-22,419.71162000000004
cluster_3_2022-09-22,621.0958999999996
cluster_4_2022-09-22,870.3250299999999
cluster_1_2022-09-23,316.7138100000001
cluster_2_2022-09-23,426.35703
cluster_3_2022-09-23,615.6233800000002
cluster_4_2022-09-23,880.4103399999999
cluster_1_2022-09-24,280.2716699999999
cluster_2_2022-09-24,392.5107199999997
cluster_3_2022-09-24,582.0280400000001
cluster_4_2022-09-24,848.6047099999996
cluster_1_2022-09-25,234.6102000000002
cluster_2_2022-09-25,354.76406
cluster_3_2022-09-25,554.7898800000002
cluster_4_2022-09-25,803.85791
cluster_1_2022-09-26,310.0981799999999
cluster_2_2022-09-26,415.58075999999977
cluster_3_2022-09-26,612.9815900000004
cluster_4_2022-09-26,881.9945199999993
cluster_1_2022-09-27,314.19122999999985
cluster_2_2022-09-27,421.01288
cluster_3_2022-09-27,623.7931600000006
cluster_4_2022-09-27,895.6155299999995
cluster_1_2022-09-28,302.33642999999995
cluster_2_2022-09-28,464.08601000000016
cluster_3_2022-09-28,622.312380000001
cluster_4_2022-09-28,1019.5499799999994
cluster_1_2022-09-29,299.91499000000016
cluster_2_2022-09-29,473.03882999999973
cluster_3_2022-09-29,631.2961200000004
cluster_4_2022-09-29,999.9481000000003
cluster_1_2022-09-30,300.6723
cluster_2_2022-09-30,422.1513199999999
cluster_3_2022-09-30,619.6783600000008
cluster_4_2022-09-30,886.3469300000002
cluster_1_2022-10-01,275.4545499999999
cluster_2_2022-10-01,395.2297199999998
cluster_3_2022-10-01,595.3353700000007
cluster_4_2022-10-01,898.5617299999998
cluster_1_2022-10-02,291.8760200000001
cluster_2_2022-10-02,393.5932899999999
cluster_3_2022-10-02,577.1077100000001
cluster_4_2022-10-02,863.7210299999995
cluster_1_2022-10-03,323.8350400000001
cluster_2_2022-10-03,452.5883
cluster_3_2022-10-03,651.0022600000004
cluster_4_2022-10-03,1006.6168599999999
cluster_1_2022-10-04,329.3589899999999
cluster_2_2022-10-04,444.2240300000001
cluster_3_2022-10-04,650.9281700000005
cluster_4_2022-10-04,956.2068099999997
cluster_1_2022-10-05,319.16573000000017
cluster_2_2022-10-05,448.63336000000027
cluster_3_2022-10-05,648.9362
cluster_4_2022-10-05,945.5689799999996
cluster_1_2022-10-06,316.00458000000026
cluster_2_2022-10-06,448.27353999999997
cluster_3_2022-10-06,667.0394400000004
cluster_4_2022-10-06,986.9845600000001
cluster_1_2022-10-07,318.7507400000002
cluster_2_2022-10-07,444.6273899999999
cluster_3_2022-10-07,652.4836100000002
cluster_4_2022-10-07,968.9739699999997
cluster_1_2022-10-08,267.5482799999999
cluster_2_2022-10-08,417.9709599999996
cluster_3_2022-10-08,624.1914999999999
cluster_4_2022-10-08,844.9601100000003
cluster_1_2022-10-09,249.84293999999994
cluster_2_2022-10-09,377.49460000000005
cluster_3_2022-10-09,555.2564299999997
cluster_4_2022-10-09,833.0148600000002
cluster_1_2022-10-10,335.31186999999983
cluster_2_2022-10-10,452.0758600000001
cluster_3_2022-10-10,673.48985
cluster_4_2022-10-10,978.0076599999999
cluster_1_2022-10-11,328.6506900000001
cluster_2_2022-10-11,468.7802000000001
cluster_3_2022-10-11,671.83668
cluster_4_2022-10-11,1007.48737
cluster_1_2022-10-12,330.8623999999998
cluster_2_2022-10-12,470.9488000000002
cluster_3_2022-10-12,682.7685400000003
cluster_4_2022-10-12,1015.1198899999998
cluster_1_2022-10-13,353.46524999999986
cluster_2_2022-10-13,486.88649999999996
cluster_3_2022-10-13,679.82561
cluster_4_2022-10-13,1031.1635800000001
cluster_1_2022-10-14,381.6192199999998
cluster_2_2022-10-14,480.99131999999963
cluster_3_2022-10-14,708.3488500000002
cluster_4_2022-10-14,1047.44485
cluster_1_2022-10-15,281.2482
cluster_2_2022-10-15,406.4486899999997
cluster_3_2022-10-15,605.1133900000002
cluster_4_2022-10-15,875.6840200000003
cluster_1_2022-10-16,284.7757599999999
cluster_2_2022-10-16,389.2034399999998
cluster_3_2022-10-16,546.7976100000002
cluster_4_2022-10-16,788.7065299999998
cluster_1_2022-10-17,352.3589800000001
cluster_2_2022-10-17,456.5245699999998
cluster_3_2022-10-17,664.20297
cluster_4_2022-10-17,951.01329
cluster_1_2022-10-18,340.0593800000001
cluster_2_2022-10-18,473.49149000000017
cluster_3_2022-10-18,667.48134
cluster_4_2022-10-18,983.7778599999997
cluster_1_2022-10-19,328.82078
cluster_2_2022-10-19,446.74463
cluster_3_2022-10-19,666.2387199999997
cluster_4_2022-10-19,957.7606200000002
cluster_1_2022-10-20,327.5372600000001
cluster_2_2022-10-20,474.15972999999997
cluster_3_2022-10-20,694.5591000000005
cluster_4_2022-10-20,959.3602099999998
cluster_1_2022-10-21,318.92615000000006
cluster_2_2022-10-21,444.46146
cluster_3_2022-10-21,691.4057100000007
cluster_4_2022-10-21,975.3406299999999
cluster_1_2022-10-22,274.55917
cluster_2_2022-10-22,401.48284999999987
cluster_3_2022-10-22,596.4430800000001
cluster_4_2022-10-22,860.7078999999999
cluster_1_2022-10-23,259.4103000000001
cluster_2_2022-10-23,372.4636599999999
cluster_3_2022-10-23,539.3548599999999
cluster_4_2022-10-23,758.7596100000003
cluster_1_2022-10-24,314.0264199999999
cluster_2_2022-10-24,443.5410399999996
cluster_3_2022-10-24,658.4772299999995
cluster_4_2022-10-24,945.8549099999999
cluster_1_2022-10-25,338.44949000000014
cluster_2_2022-10-25,446.96527000000003
cluster_3_2022-10-25,667.5575300000005
cluster_4_2022-10-25,997.4231799999993
cluster_1_2022-10-26,326.02449
cluster_2_2022-10-26,468.9928399999998
cluster_3_2022-10-26,655.9466100000001
cluster_4_2022-10-26,963.5905200000001
cluster_1_2022-10-27,324.68723
cluster_2_2022-10-27,447.91895000000017
cluster_3_2022-10-27,663.4681700000006
cluster_4_2022-10-27,994.2275299999998
cluster_1_2022-10-28,321.45719000000014
cluster_2_2022-10-28,449.1681800000001
cluster_3_2022-10-28,660.4365000000004
cluster_4_2022-10-28,938.6455700000002
cluster_1_2022-10-29,271.86296999999996
cluster_2_2022-10-29,385.80222000000003
cluster_3_2022-10-29,616.57476
cluster_4_2022-10-29,786.4881199999995
cluster_1_2022-10-30,291.32549
cluster_2_2022-10-30,389.6729599999998
cluster_3_2022-10-30,581.7136400000006
cluster_4_2022-10-30,870.24109
cluster_1_2022-10-31,327.3498799999997
cluster_2_2022-10-31,457.95323
cluster_3_2022-10-31,684.5188999999992
cluster_4_2022-10-31,971.4263400000002
cluster_1_2022-11-01,340.25084000000015
cluster_2_2022-11-01,454.33839000000006
cluster_3_2022-11-01,750.5645400000003
cluster_4_2022-11-01,998.6264900000001
cluster_1_2022-11-02,344.42231999999996
cluster_2_2022-11-02,467.96979
cluster_3_2022-11-02,716.5865700000002
cluster_4_2022-11-02,1045.96749
cluster_1_2022-11-03,389.06424999999996
cluster_2_2022-11-03,529.6940900000002
cluster_3_2022-11-03,770.89905
cluster_4_2022-11-03,1076.08144
cluster_1_2022-11-04,392.22349000000025
cluster_2_2022-11-04,548.4039200000003
cluster_3_2022-11-04,763.1339300000004
cluster_4_2022-11-04,1068.2117999999998
cluster_1_2022-11-05,368.64083999999974
cluster_2_2022-11-05,519.4990400000003
cluster_3_2022-11-05,688.9448200000003
cluster_4_2022-11-05,1034.8787700000007
cluster_1_2022-11-06,364.9267400000001
cluster_2_2022-11-06,466.9675600000003
cluster_3_2022-11-06,678.8836100000003
cluster_4_2022-11-06,988.4665200000009
cluster_1_2022-11-07,391.49222000000015
cluster_2_2022-11-07,520.21634
cluster_3_2022-11-07,714.44795
cluster_4_2022-11-07,1022.4522899999995
cluster_1_2022-11-08,344.2811400000001
cluster_2_2022-11-08,481.2268300000001
cluster_3_2022-11-08,747.9315800000004
cluster_4_2022-11-08,1001.0677099999998
cluster_1_2022-11-09,396.22864000000004
cluster_2_2022-11-09,524.0242800000003
cluster_3_2022-11-09,857.5398599999999
cluster_4_2022-11-09,1070.6450199999997
cluster_1_2022-11-10,395.4795500000002
cluster_2_2022-11-10,546.7958700000003
cluster_3_2022-11-10,732.0871300000002
cluster_4_2022-11-10,1115.0212799999995
cluster_1_2022-11-11,384.59922000000023
cluster_2_2022-11-11,515.2519100000001
cluster_3_2022-11-11,763.0233599999999
cluster_4_2022-11-11,1139.7554399999988
cluster_1_2022-11-12,346.3025799999996
cluster_2_2022-11-12,451.80996
cluster_3_2022-11-12,710.2096100000001
cluster_4_2022-11-12,1056.564320000001
cluster_1_2022-11-13,342.9347699999997
cluster_2_2022-11-13,460.7411400000001
cluster_3_2022-11-13,729.4339900000002
cluster_4_2022-11-13,1048.6041800000012
cluster_1_2022-11-14,408.55215999999996
cluster_2_2022-11-14,643.1793000000001
cluster_3_2022-11-14,814.1914100000001
cluster_4_2022-11-14,1011.7318199999988
cluster_1_2022-11-15,398.39169999999984
cluster_2_2022-11-15,597.00804
cluster_3_2022-11-15,785.5145900000005
cluster_4_2022-11-15,1085.6842500000007
cluster_1_2022-11-16,394.96523
cluster_2_2022-11-16,550.6626200000002
cluster_3_2022-11-16,748.4694200000001
cluster_4_2022-11-16,1069.5919300000005
cluster_1_2022-11-17,390.4510000000001
cluster_2_2022-11-17,502.92717
cluster_3_2022-11-17,748.2212000000001
cluster_4_2022-11-17,1022.0429099999997
cluster_1_2022-11-18,386.92055000000005
cluster_2_2022-11-18,563.6478500000005
cluster_3_2022-11-18,776.5386500000003
cluster_4_2022-11-18,1128.0426999999995
cluster_1_2022-11-19,360.9158
cluster_2_2022-11-19,590.03777
cluster_3_2022-11-19,687.2615499999999
cluster_4_2022-11-19,1071.7975600000004
cluster_1_2022-11-20,352.12215999999984
cluster_2_2022-11-20,557.5902799999996
cluster_3_2022-11-20,674.05657
cluster_4_2022-11-20,1052.5699300000006
cluster_1_2022-11-21,414.4401700000001
cluster_2_2022-11-21,578.38259
cluster_3_2022-11-21,825.7199499999999
cluster_4_2022-11-21,1250.6802099999995
cluster_1_2022-11-22,390.01023999999995
cluster_2_2022-11-22,529.5410700000001
cluster_3_2022-11-22,796.8589200000005
cluster_4_2022-11-22,1133.295
cluster_1_2022-11-23,405.8360299999999
cluster_2_2022-11-23,596.6733899999999
cluster_3_2022-11-23,771.7026800000002
cluster_4_2022-11-23,1162.2703599999995
cluster_1_2022-11-24,390.7583800000001
cluster_2_2022-11-24,533.7493400000002
cluster_3_2022-11-24,787.7914900000001
cluster_4_2022-11-24,1113.4523899999995
cluster_1_2022-11-25,405.88049999999987
cluster_2_2022-11-25,626.90614
cluster_3_2022-11-25,785.2310000000004
cluster_4_2022-11-25,1173.0170999999991
cluster_1_2022-11-26,397.45533999999986
cluster_2_2022-11-26,599.5276300000002
cluster_3_2022-11-26,759.2523399999998
cluster_4_2022-11-26,1127.6091499999995
cluster_1_2022-11-27,369.51149999999984
cluster_2_2022-11-27,531.1380400000002
cluster_3_2022-11-27,742.3435600000003
cluster_4_2022-11-27,1098.3554400000003
cluster_1_2022-11-28,413.4272499999999
cluster_2_2022-11-28,637.9738700000004
cluster_3_2022-11-28,805.6927199999998
cluster_4_2022-11-28,1204.64169
cluster_1_2022-11-29,456.20821999999964
cluster_2_2022-11-29,666.3670499999998
cluster_3_2022-11-29,815.3412000000005
cluster_4_2022-11-29,1229.7148899999995
cluster_1_2022-11-30,437.7652299999999
cluster_2_2022-11-30,659.4748699999999
cluster_3_2022-11-30,886.0136599999998
cluster_4_2022-11-30,1222.9090399999995
cluster_1_2022-12-01,461.27250000000015
cluster_2_2022-12-01,655.6251300000002
cluster_3_2022-12-01,864.6348099999997
cluster_4_2022-12-01,1162.0523999999996
cluster_1_2022-12-02,437.51027000000016
cluster_2_2022-12-02,654.3457200000005
cluster_3_2022-12-02,879.1318200000003
cluster_4_2022-12-02,1232.4935199999995
cluster_1_2022-12-03,376.85862000000014
cluster_2_2022-12-03,591.1830700000002
cluster_3_2022-12-03,790.8143400000001
cluster_4_2022-12-03,1158.4888200000003
cluster_1_2022-12-04,363.10514000000023
cluster_2_2022-12-04,588.1688299999998
cluster_3_2022-12-04,812.3222899999997
cluster_4_2022-12-04,1119.9275999999998
cluster_1_2022-12-05,438.8976400000002
cluster_2_2022-12-05,658.2643199999999
cluster_3_2022-12-05,877.6318799999992
cluster_4_2022-12-05,1317.5103599999993
